,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1143,5166593,20182,ASHOKA,ASHOKA BUILDCON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1144,54273,212,ASHOKLEY,ASHOK LEYLAND,0.0,,0.0,0.05,1,EQ,NSE,NSE
1145,4716033,18422,ASIANHOTNR,ASIAN HOTELS (NORTH),0.0,,0.0,0.05,1,EQ,NSE,NSE
1146,60417,236,ASIANPAINT,ASIAN PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1147,3811585,14889,ASIANTILES,ASIAN GRANITO IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1148,5248513,20502,ASLIND-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
1149,4421121,17270,ASPINWALL,ASPINWALL & CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1150,4538369,17728,ASTEC,ASTEC LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1151,386049,1508,ASTERDM,ASTER DM HEALTHCARE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1152,3691009,14418,ASTRAL,ASTRAL POLY TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1153,2974209,11618,ASTRAMICRO,ASTRA MICROWAVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1154,1436161,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1155,223745,874,ASTRON,ASTRON PAPER BORD MIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1156,144897,566,ATALREAL-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
1157,425729,1663,ATFL,AGRO TECH FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1158,3477761,13585,ATLANTA,ATLANTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1159,1221121,4770,ATLASCYCLE-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1160,67329,263,ATUL,ATUL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1161,7685889,30023,ATULAUTO,ATUL AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1162,5436929,21238,AUBANK,AU SMALL FINANCE BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1163,4803073,18762,AURDIS-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1164,3077633,12022,AURIONPRO,AURIONPRO SOLN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1165,70401,275,AUROPHARMA,AUROBINDO PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1166,1033473,4037,AUSOMENT,AUSOM ENTERPRISE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1167,71169,278,AUTOAXLES,AUTOMOTIVE AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1168,3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1169,73473,287,AUTOLITIND,AUTOLITE (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
1170,5479937,21406,AVADHSUGAR,AVADH SUG & ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1171,2031617,7936,AVANTIFEED,AVANTI FEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1172,670977,2621,AVG-SM,,0.0,,0.0,0.05,1200,EQ,NSE,NSE
1173,1062913,4152,AVROIND-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1174,4785153,18692,AVSL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1175,3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1176,1510401,5900,AXISBANK,AXIS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1177,267265,1044,AXISBNKETF,AXISAMC - AXISBNKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1178,2415617,9436,AXISCADES,AXISCADES TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1179,5256193,20532,AXISGOLD,AXIS MF - AXIS GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1180,5440513,21252,AXISNIFTY,AXISAMC - AXISNIFTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
1181,2633985,10289,AYMSYNTEX-BE,AYM SYNTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
1182,5569537,21756,BABAFOOD-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1183,4540161,17735,BAFNAPH-BE,BAFNA PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1184,3603201,14075,BAGFILMS-BE,B.A.G FILMS AND MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1185,4267265,16669,BAJAJ-AUTO,BAJAJ AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1186,4999937,19531,BAJAJCON,BAJAJ CONSUMER CARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1187,3848705,15034,BAJAJELEC,BAJAJ ELECT.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
1188,4268801,16675,BAJAJFINSV,BAJAJ FINSERV.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1189,78849,308,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1190,78081,305,BAJAJHLDNG,BAJAJ HOLDINGS & INVS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1191,81153,317,BAJFINANCE,BAJAJ FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1192,2344449,9158,BALAJITELE,BALAJI TELEFILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1193,3712257,14501,BALAMINES,BALAJI AMINES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1194,2895105,11309,BALAXI,BALAXI PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1195,2607361,10185,BALKRISHNA-BE,BALKRISHNA PAPER MILLS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1196,85761,335,BALKRISIND,BALKRISHNA IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1197,332545,1299,BALLARPUR-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1198,86529,338,BALMLAWRIE,BALMER LAWRIE & CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1199,3441665,13444,BALPHARMA-BE,BAL PHARMA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1200,87297,341,BALRAMCHIN,BALRAMPUR CHINI MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1201,88833,347,BANARBEADS,BANARAS BEADS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1202,89601,350,BANARISUG,BANNARI AMMAN SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1203,3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1204,579329,2263,BANDHANBNK,BANDHAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1205,3917569,15303,BANG,BANG OVERSEAS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1206,210433,822,BANKA,BANKA BIOLOO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1207,1195009,4668,BANKBARODA,BANK OF BARODA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1208,2928385,11439,BANKBEES,NIP IND ETF BANK BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
1209,1214721,4745,BANKINDIA,BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1210,3714817,14511,BANSWRAS,BANSWARA SYNTEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
1211,4587777,17921,BARTRONICS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1212,94209,368,BASF,BASF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1213,3080705,12034,BASML,BANNARI AM SPIN MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1214,94977,371,BATAINDIA,BATA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1215,4589313,17927,BAYERCROP,BAYER CROPSCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1216,3522817,13761,BBL,BHARAT BIJLEE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1217,97281,380,BBTC,BOMBAY BURMAH TRADING COR,0.0,,0.0,0.05,1,EQ,NSE,NSE
1218,1455873,5687,BBTCL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1219,2261249,8833,BCG,BRIGHTCOM GROUP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1220,256513,1002,BCONCEPTS-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1221,3008001,11750,BCP-BE,B.C. POWER CONTROLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1222,548865,2144,BDL,BHARAT DYNAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1223,1099265,4294,BDR-IT,,0.0,,0.0,0.05,16667,EQ,NSE,NSE
1224,4590849,17933,BEARDSELL,BEARDSELL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1225,416769,1628,BECTORFOOD,MRS BECTORS FOOD SPE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1226,5170177,20196,BEDMUTHA,BEDMUTHA INDUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
1227,98049,383,BEL,BHARAT ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1228,101121,395,BEML,BEML,0.0,,0.0,0.05,1,EQ,NSE,NSE
1229,107265,419,BEPL,BHANSALI ENG. POLYMERS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1230,103425,404,BERGEPAINT,BERGER PAINTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1231,20737,81,BETA-SM,,0.0,,0.0,0.05,800,EQ,NSE,NSE
1232,5404929,21113,BFINVEST,BF INVESTMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1233,3729153,14567,BFUTILITIE,BF UTILITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1234,3889409,15193,BGRENERGY-BE,BGR ENERGY SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1235,3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1236,5318657,20776,BHAGYANGR,BHAGYANAGAR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1237,5460993,21332,BHAGYAPROP,BHAGYANAGAR PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1238,2556161,9985,BHALCHANDR-IT,,0.0,,0.0,0.05,11765,EQ,NSE,NSE
1239,5006337,19556,BHANDARI,BHANDARI HOSIERY EXP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1240,108033,422,BHARATFORG,BHARAT FORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1241,2405633,9397,BHARATGEAR-BE,BHARAT GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1242,981505,3834,BHARATRAS,BHARAT RASAYAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1243,4127489,16123,BHARATWIRE,BHARAT WIRE ROPES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1244,2714625,10604,BHARTIARTL,BHARTI AIRTEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1245,112129,438,BHEL,BHEL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1246,4719361,18435,BIGBLOC-BE,BIGBLOC CONSTRUCTION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1247,2009089,7848,BIL,BHARTIYA INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1248,334081,1305,BILENERGY-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1249,120577,471,BINDALAGRO,OSWAL CHEM. & FERT..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1250,2911489,11373,BIOCON,BIOCON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1251,2023169,7903,BIOFILCHEM-BE,BIOFIL CHEM & PHARMA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1252,122113,477,BIRLACABLE,BIRLA CABLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1253,122881,480,BIRLACORPN,BIRLA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1254,3901185,15239,BIRLAMONEY,ADITYA BIRLA MONEY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1255,4502017,17586,BIRLATYRE,BIRLA TYRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1256,1909505,7459,BKMINDST-BE,BKM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1257,2081793,8132,BLBLIMITED,BLB,0.0,,0.0,0.05,1,EQ,NSE,NSE
1258,4931841,19265,BLISSGVS,BLISS GVS PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1259,3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1260,4423425,17279,BLS,BLS INTL SERVS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1261,2189313,8552,BLUECOAST-BE,BLUE COAST HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1262,126721,495,BLUEDART,BLUE DART EXPRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1263,2127617,8311,BLUESTARCO,BLUE STAR,0.0,,0.0,0.05,1,EQ,NSE,NSE
1264,6404353,25017,BODALCHEM,BODAL CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1265,5207041,20340,BOHRA-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1266,131329,513,BOMDYEING,BOMBAY DYEING & MFG. CO L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1267,4966657,19401,BOROLTD,BOROSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1268,806145,3149,BORORENEW,BOROSIL RENEWABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1269,558337,2181,BOSCHLTD,BOSCH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1270,134657,526,BPCL,BHARAT PETROLEUM CORP  LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1271,135681,530,BPL,BPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1272,3344897,13066,BRFL,BOMBAY RAYON FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1273,3887105,15184,BRIGADE,BRIGADE ENTER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1274,998657,3901,BRIGHT-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1275,140033,547,BRITANNIA,BRITANNIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1276,3458049,13508,BRITANNIA-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1277,5550849,21683,BRNL,BHARAT ROAD NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1278,6434817,25136,BROOKS,BROOKS LAB,0.0,,0.0,0.05,1,EQ,NSE,NSE
1279,5013761,19585,BSE,BSE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1280,2469633,9647,BSELINFRA,BSEL INFRASTRUCTURE REALT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1281,207105,809,BSHSL,BOMBAY SUPER HYBRID SEEDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1282,2215169,8653,BSL-BE,BSL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1283,6093825,23804,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,0.0,,0.0,0.05,1,EQ,NSE,NSE
1284,6343937,24781,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,0.0,,0.0,0.01,1,EQ,NSE,NSE
1285,1790465,6994,BSOFT,BIRLASOFT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1286,175617,686,BTML-SM,,0.0,,0.0,0.05,1200,EQ,NSE,NSE
1287,382465,1494,BURGERKING,BURGER KING INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1288,3890689,15198,BURNPUR-BE,BURNPUR CEMENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1289,695297,2716,BUTTERFLY,BTRFLY GANDHI APPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1290,3859713,15077,BVCL-BE,BARAK VALLEY CEM..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1291,2030081,7930,BYKE-BE,THE BYKE HOSPITALITY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1292,2029825,7929,CADILAHC,CADILA HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1293,5586689,21823,CADSYS-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
1294,2135297,8341,CALSOFT,CALIFORNIA SOFTWARE CO LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1295,1591297,6216,CAMLINFINE,CAMLIN FINE SCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1296,87553,342,CAMS,COMPUTER AGE MNGT SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
1297,2763265,10794,CANBK,CANARA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1298,2271745,8874,CANDC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1299,149249,583,CANFINHOME,CAN FIN HOMES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1300,5160961,20160,CANTABIL,CANTABIL RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1301,5567745,21749,CAPACITE,CAPACITE INFRAPROJECT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1302,999937,3906,CAPLIPOINT,CAPLIN POINT LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1303,4978433,19447,CAPTRUST,CAPITAL TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
1304,152321,595,CARBORUNIV,CARBORUNDUM UNIVERSAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1305,5142017,20086,CAREERP,CAREER POINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1306,7452929,29113,CARERATING,CARE RATINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1307,3044097,11891,CASTEXTECH-BE,CASTEX TECHNOLOGIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1308,320001,1250,CASTROLIND,CASTROL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1309,3838977,14996,CCCL-BE,CONS. CONST. CONSORT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1310,1639169,6403,CCHHL-BE,COUNTRY CLUB HOSP HOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1311,2931713,11452,CCL,CCL PRODUCTS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1312,5420545,21174,CDSL,CENTRAL DEPO SER (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1313,3905025,15254,CEATLTD,CEAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1314,5177345,20224,CEBBCO,COMMERCIAL ENG & CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1315,3369473,13162,CELEBRITY,CELEBRITY FASHIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1316,158465,619,CENTENKA,CENTURY ENKA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1317,2947073,11512,CENTEXT-BE,CENTURY EXTRUSIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1318,3812865,14894,CENTRALBK,CENTRAL BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1319,628225,2454,CENTRUM,CENTRUM CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1320,3835393,14982,CENTUM,CENTUM ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1321,3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
1322,160001,625,CENTURYTEX,CENTURY TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1323,3849985,15039,CERA,CERA SANITARYWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1324,7683073,30012,CEREBRAINT,CEREBRA INT TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
1325,160769,628,CESC,CESC,0.0,,0.0,0.05,1,EQ,NSE,NSE
1326,2078465,8119,CESCVENT,CESC VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1327,5204225,20329,CGCL,CAPRI GLOBAL CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1328,194561,760,CGPOWER,CG POWER AND IND SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1329,2187777,8546,CHALET,CHALET HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1330,163073,637,CHAMBLFERT,CHAMBAL FERTILIZERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1331,3742209,14618,CHEMBOND,CHEMBOND CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1332,69121,270,CHEMCON,CHEMCON SPECIAL CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1333,716545,2799,CHEMFAB,CHEMFAB ALKALIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1334,524545,2049,CHENNPETRO,CHENNAI PETROLEUM CORP LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1335,175361,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1336,5565441,21740,CHOLAHLDNG,CHOLAMANDALAM FIN HOL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1337,425985,1664,CHROMATIC-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1338,1316353,5142,CIGNITITEC,CIGNITI TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1339,6953217,27161,CINELINE,CINELINE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1340,2054145,8024,CINEVISTA,CINEVISTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1341,177665,694,CIPLA,CIPLA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1342,4723713,18452,CKFSL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1343,406273,1587,CKPLEISURE-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
1344,5743617,22436,CKPPRODUCT-SZ,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1345,5177089,20223,CLEDUCATE,CL EDUCATE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1346,183041,715,CLNINDIA,CLARIANT CHEMICALS (INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1347,4902145,19149,CMICABLES-BE,CMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
1348,24577,96,CMMIPL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
1349,8152833,31847,CNOVAPETRO-BE,CIL NOVA PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1350,5215745,20374,COALINDIA,COAL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1351,5506049,21508,COCHINSHIP,COCHIN SHIPYARD,0.0,,0.0,0.05,1,EQ,NSE,NSE
1352,2955009,11543,COFORGE,COFORGE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1353,3876097,15141,COLPAL,COLGATE PALMOLIVE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1354,4513793,17632,COMPINFO,COMPUAGE INFOCOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1355,7972353,31142,COMPUSOFT-BE,COMPUCOM SOFTWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1356,1215745,4749,CONCOR,CONTAINER CORP OF IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
1357,2620929,10238,CONFIPET,CONFIDENCE PETRO IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1358,3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1359,647937,2531,CONTI-SM,,0.0,,0.0,0.05,3333,EQ,NSE,NSE
1360,4474113,17477,CONTROLPR,CONTROL PRINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1361,1025793,4007,CORALFINAC,CORAL INDIA FIN & HOUS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1362,3909377,15271,CORDSCABLE,CORDS CABLE INDUS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1363,189185,739,COROMANDEL,COROMANDEL INTERNTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1364,189953,742,COSMOFILMS,COSMO FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1365,4349185,16989,COUNCODOS-BE,COUNTRY CONDO'S,0.0,,0.0,0.05,1,EQ,NSE,NSE
1366,4063745,15874,COX&KINGS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1367,595969,2328,CPSEETF,CPSE ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1368,2855681,11155,CREATIVE,CREATIVE PERI & DIST.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1369,2402305,9384,CREATIVEYE,CREATIVE EYE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1370,1131777,4421,CREDITACC,CREDITACCESS GRAMEEN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1371,3558401,13900,CREST,CREST VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1372,193793,757,CRISIL,CRISIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
1373,4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
1374,4760577,18596,CROWN-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
1375,3831297,14966,CSBBANK,CSB BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1376,3639809,14218,CTE,CAMBRIDGE TECH ENTER,0.0,,0.0,0.05,1,EQ,NSE,NSE
1377,1459457,5701,CUB,CITY UNION BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1378,2529537,9881,CUBEXTUB-BE,CUBEXTUBINGS-ROLLSETT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1379,486657,1901,CUMMINSIND,CUMMINS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1380,4741121,18520,CUPID,CUPID,0.0,,0.0,0.05,1,EQ,NSE,NSE
1381,3031553,11842,CYBERMEDIA,CYBER MEDIA (INDIA).,0.0,,0.0,0.05,1,EQ,NSE,NSE
1382,1549057,6051,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,0.0,,0.0,0.05,1,EQ,NSE,NSE
1383,1471489,5748,CYIENT,CYIENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1384,3536897,13816,DAAWAT,LT FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1385,197633,772,DABUR,DABUR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1386,2067201,8075,DALBHARAT,DALMIA BHARAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1387,199937,781,DALMIASUG,DALMIA BHARAT SUG IN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1388,4490497,17541,DAMODARIND,DAMODAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1389,284161,1110,DANGEE,DANGEE DUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1390,2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
